,RPT,RPT,VAL,VAL,ROS,ROS,KIL,KIL,SHA,SHA,BIR,BIR,DUB,DUB,CLA,CLA,MUL,MUL,CLO,CLO,BEL,BEL,MAL,MAL,month,month
1975-01-31,12.8383589478,3.17821374742,11.2844731567,2.99298938309,11.6864360983,2.02744894514,6.00121417051,1.6917358743,10.553247427,2.48547777566,6.54243809524,1.69074523495,9.2959125576,2.91539669693,8.9860421275,2.37618627072,8.8083390937,2.55689917654,8.31284247312,2.42780129617,13.0125162826,2.99692011085,16.4374177803,3.96524214457,7.1,3.53776617001
1975-02-28,12.972574424,3.11726381483,11.5007469662,2.96715285787,11.7678825269,1.97983829532,5.99725345622,1.69365172786,10.6174081413,2.46532288835,6.54022738095,1.69092062853,9.30617327189,2.9080876061,9.05489093702,2.34458263673,8.88409385561,2.53788756196,8.26499961598,2.46124477376,13.0079567588,2.99696414862,16.4754284946,3.93517636594,6.9,3.71200045372
1975-03-31,13.1724131336,2.94622549292,11.6179566436,2.85534508885,12.0270760753,1.80335036743,6.03357603687,1.67377251837,10.6484242704,2.43339875664,6.5474531874,1.68632344341,9.44215714286,2.84718652182,9.1356328725,2.25300711835,8.97877127496,2.49344822507,8.34272542243,2.43188672379,13.0219245008,2.98827706349,16.677622043,3.7651793901,6.7,3.81272108936
1975-04-30,13.3492217358,2.78131055247,11.7414878264,2.73553364028,12.1540040323,1.66269036442,6.11223625192,1.62914120523,10.7196753456,2.36744390562,6.60810211214,1.64873028927,9.56740929339,2.74337378457,9.27862211982,2.07177539855,9.1489078341,2.40641939902,8.49168402458,2.35441242624,13.1417949309,2.92981941383,16.8179032258,3.64496816841,6.5,3.84570847624
1975-05-31,13.2631690476,2.86265032953,11.5586754608,2.9070449083,12.2625287634,1.69747959227,6.07505184332,1.65940074543,10.6415457757,2.44810742539,6.54692361751,1.70475178118,9.51672703533,2.80102833589,9.2444796467,2.11562713055,9.14046966206,2.41495797321,8.48284262673,2.36413232684,13.0972632104,2.95237468616,16.6959569892,3.78354404241,6.3,3.81272108936
1975-06-30,13.1831556068,2.93503579035,11.4800733103,2.97586682464,12.1623040323,1.79883601981,6.07942926267,1.65473747277,10.6021678187,2.4857851796,6.51548974654,1.73659387854,9.47137004608,2.85992784387,9.26314631336,2.09765218432,9.19416052227,2.3587002927,8.4574264977,2.38479626814,13.0894605223,2.95907991959,16.595366129,3.85825820029,6.1,3.71200045372
1975-07-31,13.1078480799,2.99804324687,11.352044278,3.05754592446,12.1517346774,1.80901056904,6.03780829493,1.68334495594,10.5068877112,2.52754344008,6.46684888633,1.76090228237,9.48566735791,2.85038780409,9.24753394777,2.11164336987,9.19351804916,2.35893594522,8.33415015361,2.45542456917,13.0691551459,2.97193121544,16.2461709677,3.99600901444,5.9,3.53776617001
1975-08-31,12.8777674347,3.12645327117,11.0933829877,3.20727346894,12.020025,1.96512655293,5.97932442396,1.71859801633,10.3075973886,2.66707529026,6.31638114439,1.84709995548,9.23058671275,2.94924527658,9.11746943164,2.23554168099,9.08319546851,2.40428196088,8.11450499232,2.52214444946,12.889703533,3.0657740834,15.8328483871,4.04409928628,5.7,3.27831792556
1975-09-30,12.4615190476,2.47593749289,10.730472235,2.81629068153,11.7284997312,1.47955712712,5.72419001536,1.34192867208,9.97567803379,2.33193745975,6.06907845622,1.42868219596,9.00395714286,2.71958615965,8.88861351767,2.06819354028,8.80679869432,2.01117306012,7.75114316436,1.91404489262,12.5886696621,2.59803315298,15.4639370968,3.5054798492,6.1,3.16061286529
1975-10-31,12.4628928955,2.47659602084,10.8045603687,2.88266476286,11.786434063,1.48307488397,5.72517100614,1.34222802105,10.0442246928,2.3707823145,6.12870864055,1.47255121782,8.95691394009,2.71287610035,8.91324773425,2.06724470832,8.8522203533,2.03098714283,7.71897380952,1.89648063515,12.7170786482,2.63949843086,15.4750091014,3.51057305471,6.5,3.12039133848
1975-11-30,12.5153864439,2.45850061143,10.7928361751,2.88348002871,11.7253496544,1.49806004192,5.66382638249,1.36912658359,10.0428521121,2.37107531718,6.0871468126,1.4911698227,9.03073060676,2.72043687339,8.80551278802,2.11591772455,8.8353187404,2.03688058058,7.70153509985,1.89897496103,12.7427528418,2.62678536662,15.5659617896,3.52501525061,6.9,3.16061286529
1975-12-31,12.6241106375,2.36349197732,10.8811915515,2.7839068158,11.6812700845,1.4994461351,5.68469573733,1.34640159263,9.99133759601,2.43589935623,6.09373337174,1.48194341225,9.27636178955,2.59806628409,8.73385257296,2.18180464227,8.95248218126,1.9335302641,7.81748026114,1.79482544455,12.945021659,2.38569813216,16.0055134025,3.32338273861,7.3,3.27831792556
1976-01-31,12.736352573,2.45295332776,11.0047238095,2.87861220017,11.7568507296,1.57158084908,5.74134089862,1.41168534383,10.1017246928,2.52635750115,6.21984627496,1.6177584071,9.54839404762,2.90886787018,8.76406225038,2.21598885093,9.18562734255,2.18305125358,7.91394800307,1.94280976032,13.0959248848,2.50316021278,16.3499811444,3.66318818131,7.1,3.53776617001
1976-02-29,12.7517813086,2.44432360083,11.2026594417,2.85231458521,11.8149484308,1.54139555472,5.76155928942,1.40620818138,10.0781137732,2.53235495087,6.20156868875,1.62315445565,9.67476243842,2.89262407021,8.73814960671,2.2068560723,9.29673194025,2.1637078956,7.97098306054,1.94337266487,13.2012156894,2.5019646442,16.5691414892,3.5967783268,6.9,3.71200045372
1976-03-31,12.831990986,2.46287956583,11.3958368611,2.89232109875,11.9056419792,1.53682523902,5.83157541845,1.44505022153,10.181984741,2.62274698255,6.26429449521,1.67217828106,9.81203663197,2.9554950241,8.79890767122,2.24128985471,9.51160290799,2.27075532778,8.15725725409,2.09419279618,13.3031834313,2.53623244374,16.7650931021,3.62734645934,6.7,3.81272108936
1976-04-30,12.9231727064,2.39984678378,11.3138228826,2.95268172578,11.9538677856,1.5124523116,5.85247326792,1.42983350535,10.1501261388,2.64578656485,6.23006062424,1.69145876862,9.93482695455,2.89713270033,8.72258939165,2.2692487733,9.56141258541,2.24375046891,8.19695295302,2.08293453706,13.3071737539,2.53472312151,16.7508452527,3.63696391396,6.5,3.84570847624
1976-05-31,12.8485425989,2.36028807423,11.2415271836,2.93166079866,11.909939291,1.51902721404,5.84878509587,1.42942845999,10.0980239883,2.64125887248,6.20726385005,1.68751915207,9.94707964272,2.8937691955,8.6759775637,2.27477867749,9.64241151014,2.22921574235,8.25951854441,2.07173543293,13.4471087001,2.55455162603,16.646978586,3.68178762832,6.3,3.81272108936
1976-06-30,12.6088969,2.44868619192,11.1611185815,2.97438407918,11.8260930545,1.57965127942,5.76266574104,1.4519879305,9.96402990227,2.72833182311,6.21423481779,1.68552445008,9.81591190079,2.91107641739,8.6118479938,2.29613224635,9.68783677896,2.1982044453,8.24295510355,2.0795887308,13.4712388077,2.55604455935,16.3654248226,3.69175553791,6.1,3.71200045372
1976-07-31,12.4370173301,2.52983050472,10.9532169686,3.04686981775,11.6399634846,1.76743448636,5.68992971953,1.47122969138,9.77110194528,2.75510939991,6.14565578553,1.7096245816,9.57732050294,2.93820071097,8.40217164972,2.41553131093,9.60288462842,2.23269701756,8.15668628635,2.11620177059,13.3812484851,2.63854789678,16.0650543924,3.80140347102,5.9,3.53776617001
1976-08-31,11.893485072,2.31472008712,10.3312330976,2.8368365286,11.3513021942,1.6987733484,5.36030068727,1.23718814117,9.15866646141,2.41736088758,5.83034933392,1.50017128737,9.01903018036,2.57085203143,7.81859100456,2.12086718123,9.15602978971,2.00268623813,7.73575080248,1.95068663501,12.7950549367,2.67259748692,15.3307640699,3.5743387213,5.7,3.27831792556
1976-09-30,11.6236522763,1.96374148779,10.066354603,2.52864808351,11.1774898286,1.59431585726,5.22187057974,1.05864132162,8.90002345066,2.14038031632,5.76157890381,1.40271287703,8.79092964272,2.37736954704,7.50926089703,1.81569936915,8.95366419832,1.78657674789,7.54567553366,1.78762071256,12.411066227,2.20454159481,15.1268027795,3.29656218354,6.1,3.16061286529
1976-10-31,11.6005249722,1.95072760316,9.88411036337,2.41856380811,11.1380434001,1.59752393049,5.20705548758,1.06130175756,8.84529015573,2.11143044721,5.78731219874,1.41950313284,8.73828505747,2.42028749565,7.42194004449,1.7983624664,8.88145567297,1.81373563303,7.60877000371,1.75919058951,12.3560961809,2.20444024671,15.1872952911,3.28332522325,6.5,3.12039133848
1976-11-30,11.5183679829,1.94073646358,9.85163240638,2.41996881245,10.9348530775,1.57086522858,5.11669419726,1.11055073024,8.79085359659,2.13341705879,5.85885467186,1.4451516492,8.71571785317,2.41481435288,7.34019972191,1.8349582603,8.77248309232,1.88568696753,7.57422538005,1.7536778613,12.415190267,2.19289007843,15.1954006674,3.28439808271,6.9,3.16061286529
1976-12-31,11.4919142195,1.93035425164,9.83900444939,2.41794804449,10.8818122173,1.56742834425,4.98742107898,1.15564034723,8.7088444568,2.14488891188,5.85615736003,1.44452702911,8.68962699296,2.41944161156,7.16353305525,1.93222591245,8.59136266222,1.9763678803,7.44539581016,1.75937339825,12.1604488691,2.41690793077,15.1560227104,3.28988537436,7.3,3.27831792556
1977-01-31,11.6665593808,1.93784685678,9.99252057842,2.34512880493,10.8297960882,1.48014057098,5.05911462736,1.16502630366,8.789941231,2.12888228582,6.03106058584,1.48382399082,8.89303021876,2.35505047177,7.20583950686,1.92307422487,8.66821750093,1.93004746413,7.61507322951,1.76963518741,12.2040940304,2.40763695107,15.5211356136,3.27117481594,7.1,3.53776617001
1977-02-28,11.7868153332,1.89875137772,10.1731336737,2.34593697123,10.9541020406,1.46965219318,5.10278962736,1.15709905775,8.89739004052,2.14035309317,6.27420701441,1.62223060217,9.16307902829,2.25907937179,7.22844069734,1.92952371165,8.76780083426,1.90853726161,7.73154465809,1.76084278277,12.2457452209,2.3855730936,15.7520237089,3.24251666216,6.9,3.71200045372
1977-03-31,12.1225895267,2.14975693177,10.4827465769,2.49088731869,11.2399407503,1.86050635927,5.29588640156,1.36416084816,9.1341803631,2.35230710379,6.59359411118,1.98302018356,9.48665967345,2.50537008735,7.43115037476,2.13976417677,8.95465567297,2.04512743051,8.03457691615,1.93238395602,12.4842452209,2.49998358415,16.1358462895,3.16066522054,6.7,3.81272108936
1977-04-30,12.4169368386,2.11225896339,10.7517191575,2.37283740664,11.4422305353,1.78165945886,5.44451919726,1.42757863321,9.38684165342,2.34697307823,6.90518604667,2.02745985092,9.89405913581,2.52638920951,7.61410843927,2.15963391506,9.11651427512,2.01898142127,8.34007637852,1.96167495883,12.7796704897,2.50091088235,16.4764828487,2.99310376812,6.5,3.84570847624
1977-05-31,12.2557013547,2.21292403304,10.5921460392,2.50388352965,11.4808041912,1.79547474963,5.3975729607,1.44286087104,9.23576100826,2.45313193012,6.92205325097,2.02401871337,9.87639838312,2.52993473451,7.48556112744,2.19850485337,8.99328201706,2.08990197034,8.25106723873,2.02559009105,12.5948979091,2.54913121381,16.2135393003,3.15336489331,6.3,3.81272108936
1977-06-30,12.1275239353,2.20497370659,10.3131186199,2.42151432819,11.4710912879,1.79063266276,5.33459554134,1.43698220052,9.0772131588,2.36872624469,6.8970849714,2.01686704033,9.87247849065,2.53162314091,7.32853048228,2.19140637142,8.84048416759,2.1146575485,8.16015326024,2.0590065882,12.4239484467,2.51205487592,15.9166446766,3.33830754521,6.1,3.71200045372
1977-07-31,12.0613207095,2.22230258307,10.2217460392,2.44877372521,11.4720305353,1.79026572661,5.37976274564,1.42404766711,9.05050509428,2.36613673313,7.02400163806,1.97471480802,9.87075859818,2.53154625305,7.31062026723,2.19668526928,8.83948255469,2.11508080168,8.17725326024,2.05270524257,12.4827581241,2.5091636433,15.677950053,3.42916360448,5.9,3.53776617001
1977-08-31,11.9402239353,2.30984450192,10.1737944263,2.48946509946,11.4450950514,1.79832742811,5.37853693919,1.42487471061,9.05010186848,2.36657181281,7.11316292839,1.87730875978,9.8003715014,2.53704680542,7.22897510594,2.27018640974,8.73862771598,2.18401084622,8.09485003443,2.11994058548,12.3725807048,2.577595996,15.326466182,3.4643733444,5.7,3.27831792556
1977-09-30,11.7825341504,2.14687255401,9.99891163065,2.30476140675,11.3442068793,1.70971522734,5.27100253059,1.30987027135,8.89987176095,2.18560748191,7.07511884236,1.84440476597,9.64127365194,2.27170538152,7.05438317045,2.05543886888,8.50536642566,1.87703197914,7.94247315271,1.96185910809,12.258275866,2.43952554701,15.0331763971,3.00804850501,6.1,3.16061286529
1977-10-31,11.9528978879,2.26342232609,10.0608426651,2.39657935445,11.4052597158,1.74079738179,5.32916048387,1.3500337349,9.02665096006,2.27816618629,7.28002707373,1.89572606735,9.76146386329,2.38163110956,7.18652054531,2.27594547735,8.57979301075,1.96649210967,8.0329375576,2.03092581052,12.4316001152,2.69282780406,15.1450112135,3.14710899962,6.5,3.12039133848
1977-11-30,12.0935699309,2.48285336923,10.1432695469,2.5549289027,11.4486489631,1.78485511976,5.34595725806,1.37698558162,8.96610042243,2.17224889517,7.33391632104,1.93468826332,9.84459450845,2.50402148773,7.22214312596,2.3365181398,8.46561344086,1.77789719272,7.97530368664,1.94239145686,12.5385603303,2.84176437615,15.3035644393,3.42752270327,6.9,3.16061286529
1977-12-31,12.2215333717,2.55318429267,10.3559448157,2.5870143909,11.5381328341,1.84104280558,5.42273682796,1.40257978767,9.12660418587,2.21814656606,7.55700503072,1.9090809979,10.0171751536,2.61578596605,7.39670334101,2.46277482487,8.54209408602,1.82847949819,8.04551121352,1.96895705432,12.578731298,2.84588407836,15.5542316436,3.5309742552,7.3,3.27831792556
1978-01-31,12.2692269201,2.5838636944,10.3811867512,2.59983408109,11.5749876728,1.84291905217,5.44775295699,1.41710774017,9.20568483103,2.2717623938,7.61945664363,1.88497432363,10.1621106375,2.65446633043,7.50817108295,2.5396773996,8.51801344086,1.81093100307,8.0828499232,1.9850573164,12.5778603303,2.84506826314,15.8820219662,3.69520918386,7.1,3.53776617001
1978-02-28,12.5019221582,2.52935347356,10.5435141321,2.60427256503,11.7668817204,1.86615566366,5.55989938556,1.43397100624,9.41384078341,2.2529212021,7.7213030722,1.83716713179,10.3469713518,2.63976914763,7.69763417819,2.66021485995,8.58643725038,1.84308703539,8.13001301843,1.97291219961,12.4030234255,2.87006631731,16.0686172043,3.66624886381,6.9,3.71200045372
1978-03-31,12.7533899002,2.48445290641,10.8745625192,2.68107161844,12.0202043011,1.7028960285,5.73988325653,1.53375895239,9.67416336406,2.32899356819,7.94936758833,1.75328488309,10.6036971582,2.5445625904,8.02410192012,2.72903303943,8.7721953149,1.95826291226,8.28830334101,1.96148070544,12.6015234255,2.85158200252,16.4035688172,3.57132031846,6.7,3.81272108936
1978-04-30,12.9616076421,2.19052758264,11.1690394009,2.34680996982,12.1959887097,1.54932321804,5.87878701997,1.40665587829,9.95028917051,2.0136848829,8.12206382488,1.4762301459,10.7611589862,2.29302477184,8.2713062212,2.49876462303,8.90172273425,1.84385210842,8.41343076037,1.77810885278,12.8070728879,2.56652130195,16.6392494624,3.22634831818,6.5,3.84570847624
1978-05-31,12.7899565668,2.41708003898,11.0046114439,2.50490272882,12.0177526882,1.91958043822,5.80015261137,1.48187611831,9.86091605223,2.10674740067,7.99143102919,1.67690109051,10.6013240399,2.54758325603,8.2570718126,2.51067625856,8.74118509985,1.97428321171,8.34658667435,1.84739830296,12.6909003072,2.67494876429,16.295372043,3.47191661197,6.3,3.81272108936
1978-06-30,12.7379350614,2.43641964404,10.9997152074,2.50794370966,11.9984193548,1.9360634199,5.85852841782,1.46686809173,9.91100529954,2.10695962338,8.02062511521,1.66203459261,10.6787079109,2.4335751404,8.30051052227,2.49402648349,8.77458886329,1.95869871733,8.35163506144,1.84495280187,12.6740632104,2.68165287519,16.2954021505,3.47190550281,6.1,3.71200045372
1978-07-31,12.8308017281,2.40032174796,11.0150802611,2.49883354725,12.0338354839,1.88810111569,5.99792196621,1.38046999801,10.0407966974,2.02639773226,8.06034070661,1.64644193761,10.6173880184,2.49131933142,8.43392826421,2.42307738744,8.87193241167,1.89094045055,8.36266355607,1.84032513033,12.6780820276,2.68154631052,16.2150064516,3.50523235164,5.9,3.53776617001
1978-08-31,12.7149468894,2.49836615465,10.9237092934,2.56704325322,11.9617225806,1.97627474352,6.05387357911,1.28856218616,10.0269257296,2.04452533828,8.04967941628,1.66010775978,10.498178341,2.67191101661,8.47981536098,2.35231411653,8.93638402458,1.80625922083,8.33211516897,1.88358901465,12.8106788018,2.48691555283,16.1003774194,3.6055928696,5.7,3.27831792556
1978-09-30,12.5904044163,2.52413323908,10.9495721966,2.56385684269,11.8552306452,1.98806917727,6.04589777266,1.29015831872,10.0875418587,2.03541103617,8.11333801843,1.68256943141,10.5323240399,2.67101798564,8.59838471582,2.34477871686,9.02585069124,1.81632253604,8.31264581413,1.87474088419,12.9880986943,2.56140276785,16.128444086,3.63006086309,6.1,3.16061286529
1978-10-31,12.4684522273,2.59495852949,10.7881741551,2.60226268411,11.719181682,2.06792965081,6.01608728879,1.31453232713,10.0070677803,2.06505201448,7.98085126728,1.6782566686,10.3906160906,2.72239970635,8.56700395545,2.35785985319,8.97473778802,1.8219840474,8.28926793395,1.87242013477,13.1051695469,2.54011800049,16.1078726575,3.62267103989,6.5,3.12039133848
1978-11-30,12.4385355607,2.54598655021,10.8033236175,2.62578263005,11.5886623272,1.84614084579,5.961228149,1.229302314,9.91612423195,1.94950320063,7.83988836406,1.4666709298,10.251071467,2.5801841989,8.48178997696,2.28109287286,8.90467542243,1.71943148571,8.2277453533,1.76441368955,13.1822415899,2.64924804453,16.1873452381,3.70894745139,6.9,3.16061286529
1978-12-31,12.4995430876,2.62292500486,10.8760768433,2.6886355039,11.7359370584,2.04533655449,5.94485341782,1.21085835827,9.89905971582,1.93413117565,7.79511900922,1.405241553,10.1605591014,2.47552792562,8.51283191244,2.30087683959,8.91839746544,1.73255369919,8.20819750384,1.7289996316,13.0955421275,2.59397481315,16.3421925499,3.8621626027,7.3,3.27831792556
